Recency,Frequency,Monetary,Cluster,DBSCAN_Cluster,PC1,PC2
29,3,1567.48,1,0,0.5656886678502676,0.023456926438969992
10,3,3509.43,1,0,1.3309427425458482,-0.3191578163325689
30,10,2760.56,1,0,1.736745641522682,0.6372271772211872
18,1,340.11,0,0,-0.610431225282648,-1.0868920480959534
18,4,1352.75,1,0,0.8722741493810151,-0.23436304628593468
15,5,1551.78,1,0,1.1679353983340097,-0.22360619018108951
134,1,244.8,0,0,-1.514841106407532,0.03680719340046167
246,1,266.4,0,0,-1.7056743571685162,0.4504524653286059
134,1,358.82,0,0,-1.3341471989472733,0.1756002479763334
50,2,457.72,0,0,-0.4802599426765452,-0.19796373777461373
114,3,1633.78,0,0,0.0720153069493035,0.8903771186347973
7,2,2199.31,1,0,0.9707819996553447,-0.801215640052959
23,2,184.19,0,0,-0.6224070593855835,-1.0061610436208615
25,15,11528.48,1,0,2.8206021547897846,1.1895399718311088
66,1,406.53,0,0,-1.0074887997727004,-0.2231766144327916
60,4,1471.0,1,0,0.4664057993987849,0.535581633507519
50,11,3447.4,1,0,1.7306224340627245,1.0670034939992201
170,1,330.11,0,0,-1.463874820502365,0.2951708033317126
18,5,977.9300000000001,1,0,0.8835410632232612,-0.282686890427817
128,3,982.42,0,0,-0.21284749310444823,0.7781053069731859
15,8,1387.99,1,0,1.481970816232832,-0.10910563296861364
239,1,139.05,0,0,-2.0013504270587434,0.19667944588262407
3,4,1286.7,1,0,1.4437646231603518,-1.2403446452656766
240,2,178.96,0,0,-1.5171617940062259,0.4457325743438112
52,7,2354.25,1,0,1.168260652796615,0.7974324380221579
46,1,498.74,0,0,-0.7753381832025471,-0.3736474310033621
226,1,259.45,0,0,-1.6859058609648996,0.3873327513165235
8,17,6580.44,1,0,3.0665933414324207,0.3578770223478038
4,4,1194.73,1,0,1.3233889241955612,-1.1258737710285938
165,2,1327.16,0,0,-0.42700010654687626,0.9373725713650954
240,1,623.5,0,0,-1.294099059205349,0.743783244054382
11,1,301.29,0,0,-0.4921774069739515,-1.422208586591705
134,1,520.8000000000001,0,0,-1.157912839729656,0.3109678726009444
17,10,5291.33,1,0,2.2528262397660725,0.5295112089551115
10,13,4745.69,1,0,2.6075760273523914,0.2699324815536545
31,1,329.25,0,0,-0.8249069417309973,-0.7682070719978003
75,1,254.28,0,0,-1.2774240577038507,-0.3136327392984578
1,3,961.49,1,0,1.3686099743891327,-1.8711283056727888
4,3,1936.07,1,0,1.3502169950203096,-1.035531277889925
45,1,401.40000000000003,0,0,-0.869844553483951,-0.4661826958617609
2,30,18641.010000000002,1,0,4.47183116122898,0.24856734400462221
357,1,158.16,0,0,-2.0934596935286485,0.49677219293394714
18,2,304.47,0,0,-0.2958663763274826,-0.9719848288408555
69,3,824.58,0,0,-0.06227913123975943,0.3268518305813095
373,1,487.75,0,0,-1.578187098516008,0.9331054361058967
321,1,158.8,0,0,-2.051072185876114,0.43104832320273745
26,1,106.56,0,0,-1.2919140821994342,-1.284476959503626
331,1,1289.5,0,0,-1.0723094702269083,1.2112087734777883
9,5,1624.05,1,0,1.3690459940115065,-0.5049900819235663
323,1,135.75,0,0,-2.1272960499530935,0.37824204410738643
72,1,224.14,0,0,-1.3216117260533728,-0.3849219101068672
260,1,40.5,0,0,-2.610111272912495,-0.19312897526448072
18,5,2206.95,1,0,1.2692000501965863,0.013542183252692217
367,1,87.5,0,0,-2.3822691422405633,0.3004828842113574
66,3,689.4799999999999,0,0,-0.13027781775970845,0.23400077263904
154,2,622.85,0,0,-0.7591001383017072,0.6187009495185294
29,2,402.2,0,0,-0.3387305320296567,-0.5813330384353114
70,1,310.62,0,0,-1.156870002538115,-0.2841433701361144
14,2,411.41,0,0,-0.06324075572765893,-1.0125182556184238
2,16,4777.18,1,0,3.282718933273997,-0.4770529345411128
1,41,16225.39,1,0,4.835705684241411,0.05714918049369461
120,3,1044.32,0,0,-0.15944784584247793,0.7597513284346213
61,1,499.32,0,0,-0.8805965937324298,-0.19763311640640316
3,15,7616.53,1,0,3.3391106758419022,-0.14800892324925108
3,1,3861.0,1,-1,1.1354270137965392,-1.1908283505166237
11,3,1079.6100000000001,1,0,0.7390484024112225,-0.693108366333361
92,2,193.64,0,0,-1.1162423722413317,-0.1293397139594173
59,4,1268.7,1,0,0.4026201531625865,0.47125865352074353
87,5,1236.54,1,0,0.4091290195375356,0.7744490820570556
26,6,1827.8,1,0,1.185118663130619,0.22665387743026505
357,1,316.58,0,0,-1.7659036596227538,0.7483717245925104
85,2,653.24,0,0,-0.5115207092207554,0.26258650051920795
10,4,420.29999999999995,1,0,0.5275763612602894,-1.0059682569461506
1,5,870.12,1,0,1.6882053745336856,-1.7523570625798701
225,1,331.18,0,0,-1.5688733656371845,0.47313246793635755
60,2,894.4100000000001,0,0,-0.23152099384113473,0.159136390605377
241,1,101.8,0,0,-2.1511361606407053,0.0893232317780567
319,2,328.35,0,0,-1.338894243020035,0.8455887837320594
2,8,1661.44,1,0,2.206636747209811,-1.1048483856950342
47,3,734.94,0,0,0.027348220965311212,0.04581071693941062
88,1,96.6,0,0,-1.7936354404511965,-0.5637087642476137
11,11,5756.89,1,0,2.5264235320537907,0.3364628654596183
176,1,305.75,0,0,-1.5132822831127686,0.289201222931145
52,6,1778.96,1,0,0.9146432073470011,0.6443564473659772
366,1,403.25,0,0,-1.660972723896256,0.8519954924037201
319,1,585.0,0,0,-1.432575933160813,0.9003444421418255
226,2,755.75,0,0,-0.8132715476430291,0.9308995015633403
358,2,322.08,0,0,-1.3919383104534546,0.9114919068258855
234,1,409.40000000000003,0,0,-1.4835278768686744,0.5749009218265897
311,1,154.41,0,0,-2.0522289707854653,0.4009033218462699
37,5,1219.4,1,0,0.723299109275158,0.23702149570183279
66,4,3386.71,1,0,0.8257911278284529,0.8986327064685967
239,2,429.6,0,0,-1.1018988049026193,0.7608448774072207
113,2,612.06,0,0,-0.6500128250304419,0.4175846130413076
277,1,197.0,0,0,-1.893312656494714,0.41596885502277964
218,12,2247.51,1,0,1.0436157488410938,1.8656727444596277
299,1,321.05,0,0,-1.6917580174419635,0.6414137362969858
2,4,1412.32,1,0,1.5977948324428375,-1.3888150916572786
29,3,1071.99,1,0,0.38567178610074626,-0.11481609695411088
10,2,780.59,1,0,0.3583712913012009,-0.9762963040545998
45,5,1706.57,1,0,0.8095817497006563,0.48047180911641796
67,8,1756.44,1,0,1.0408106099609167,0.8938387159345964
74,1,316.68,0,0,-1.1686743606632046,-0.24238385433662188
65,2,631.57,0,0,-0.4263798393682055,0.08252076236111536
134,3,2515.84,0,0,0.2153609181078367,1.1491767448279187
238,2,514.15,0,0,-1.0152979071875705,0.8234919734071477
122,1,356.0,0,0,-1.3023175582853608,0.11372128297982188
32,13,6688.46,1,0,2.3505842812739624,1.0913354988528223
9,11,10484.99,1,0,2.880311557711644,0.4392118728113473
36,2,740.78,0,0,-0.12978865062070105,-0.2263574456678826
16,5,918.1999999999999,1,0,0.8961779010248183,-0.37612580839666704
127,1,300.36,0,0,-1.3978748956641454,0.07727382011097784
67,1,890.85,0,0,-0.6417973667183235,0.0714539660285093
149,1,98.45,0,0,-1.9841345253905953,-0.22595606115001654
283,1,317.15,0,0,-1.6765984175987814,0.6022314199915982
169,2,623.16,0,0,-0.7941510059378423,0.6774406457763066
100,7,1810.77,1,0,0.7975462068702537,1.1106661249152276
135,1,254.82,0,0,-1.4987149923963003,0.0560378098469974
324,1,178.95000000000002,0,0,-1.9983058784919152,0.48017866085700567
107,1,156.51,0,0,-1.640613807652039,-0.26673307904821497
64,1,393.74,0,0,-1.0110317238095796,-0.25400172919246555
151,2,1506.1200000000001,0,0,-0.33340718966924554,0.9275558282696147
338,1,119.3,0,0,-2.205354512768579,0.36025327941332036
22,5,1717.36,1,0,1.0773493133366774,0.04335507216565003
24,1,408.8,0,0,-0.6282749677815257,-0.8460982204640062
16,7,2379.49,1,0,1.6076766422968278,0.08047974828853599
7,15,2493.34,1,0,2.5449692925497627,-0.11520593049547383
57,2,721.94,0,0,-0.31370468998393614,0.049242955381505464
4,2,716.57,1,0,0.6190391878376958,-1.5072525499156322
38,1,615.14,0,0,-0.6047810677260556,-0.4156715928075648
66,1,128.63,0,0,-1.550600949029931,-0.640347260815856
47,1,255.89999999999998,0,0,-1.0988841545011534,-0.6026428472760749
355,1,290.51,0,0,-1.804377614386463,0.7136241723711342
172,1,113.12,0,0,-1.973387266053624,-0.08540823180681961
59,9,2332.15,1,0,1.3183165284669653,0.9579971108386215
50,1,240.55,0,0,-1.1512555588196423,-0.5866495011885108
22,2,486.69,0,0,-0.14702566633602104,-0.6804829475263424
43,5,2306.52,1,0,0.9693314438419968,0.5619549023752368
29,3,939.78,1,0,0.3233226513338891,-0.16270717964796447
5,18,7943.22,1,0,3.359635354339929,0.19005990988117033
26,15,4668.3,1,0,2.3775971322211853,0.8842613564256717
201,1,178.39,0,0,-1.8181217302587795,0.17757054148561077
51,6,3672.86,1,0,1.2655173482921622,0.8962024842103521
10,3,641.94,1,0,0.5260909885513166,-0.937373643239836
2,12,4799.9,1,0,3.0422265700586086,-0.5779415404911719
67,7,4507.01,1,0,1.3808867437661065,1.1918639595062084
64,1,496.44,0,0,-0.9013843764730181,-0.16978034908683026
51,12,5049.95,1,0,1.9766013347303824,1.2489356274253383
290,1,574.02,0,0,-1.4052556271976457,0.8332330602722835
61,8,694.4000000000001,1,0,0.6364949618527944,0.49761657959003724
64,3,1174.35,0,0,0.13351834522681505,0.4085218647162709
96,1,205.3,0,0,-1.4716321792102791,-0.23655284096518578
274,1,310.47,0,0,-1.6743584367825572,0.5740882984898701
1,91,60632.75,1,0,6.17026220680797,0.8371889225706199
75,4,924.85,0,0,0.16257055069112752,0.5060896350107934
110,1,52.0,0,0,-2.1675289898105103,-0.6460541312618437
199,1,327.97,0,0,-1.5267907281414188,0.39211774402378946
64,2,570.5,0,0,-0.4686870039462356,0.035865811075099334
327,1,165.0,0,0,-2.040076041816852,0.4566154349504289
4,1,312.62,0,0,-0.1403034299832161,-1.9637986545985369
284,1,204.5,0,0,-1.8851835772010184,0.4452743678398856
44,1,267.13,0,0,-1.0539438068933946,-0.6279736388781634
71,3,2748.31,1,0,0.49737783445047046,0.7828550844766113
86,1,679.68,0,0,-0.8640413475773319,0.129245968222188
104,1,161.74,0,0,-1.6143643511835817,-0.27269491666107015
334,1,311.71,0,0,-1.7478654230278503,0.7006485900748431
53,1,208.75,0,0,-1.2400218265033092,-0.6018258635151157
39,3,1049.7,0,0,0.265824081704808,0.05991032194338192
32,2,714.96,0,0,-0.10288269955809978,-0.31178945047305384
366,4,1661.06,0,0,-0.16150557802140444,1.7173994021683108
208,1,1028.56,0,0,-1.0026314144003363,0.8355496881294792
157,3,350.82,0,0,-0.777702427520281,0.5322848416455936
54,1,170.22,0,0,-1.3432691234555005,-0.6641151644908971
66,2,574.07,0,0,-0.4773108830977229,0.05734546531166043
81,1,2020.52,0,0,-0.32530697681411447,0.4881650202434779
130,1,406.09,0,0,-1.2641324680256232,0.20148694672194628
87,1,364.5,0,0,-1.1632493502656303,-0.08998068237024236
1,3,563.94,1,0,1.1159779269245444,-2.0651778674106605
46,1,393.54,0,0,-0.8874131159034452,-0.45973346716019303
333,1,252.42000000000002,0,0,-1.8464042246995558,0.6221874532197947
366,1,201.60000000000002,0,0,-1.9885193396993173,0.6004031948975359
72,1,158.04,0,0,-1.4864124032561241,-0.5115071929569418
158,2,463.90999999999997,0,0,-0.9082661817624289,0.5277529115977764
373,1,115.65,0,0,-2.2574970190122285,0.4113197257044579
12,7,1934.66,1,0,1.612070081059255,-0.16492099238536748
255,2,770.12,0,0,-0.850278818071498,1.0139670498109385
29,2,277.05,0,0,-0.514941798368214,-0.7166829251557024
31,10,2718.03,1,0,1.7172585526213477,0.6517011696885336
5,22,8347.2,1,0,3.5560325216957196,0.2812073287247218
40,1,427.93,0,0,-0.7956148340357413,-0.5158758792761647
362,1,418.92,0,0,-1.638753925937306,0.858899131511312
373,1,326.0,0,0,-1.76874592196818,0.786735026859375
96,2,913.19,0,0,-0.39886393411686183,0.4607390686147498
26,7,2314.32,1,0,1.4177935613154375,0.36364365828371725
75,2,602.51,0,0,-0.5025703006361621,0.15482764863987572
57,4,1877.59,1,0,0.6013165767103801,0.5924409434413841
21,1,446.94000000000005,0,0,-0.5372477439792419,-0.8947258202475726
41,7,2386.05,1,0,1.2634810019677711,0.6548493113527976
137,1,2007.3999999999999,0,0,-0.5272374703558297,0.8157790319960169
8,12,2415.91,1,0,2.2971394919057455,-0.13145012378227067
129,1,168.0,0,0,-1.678052286443628,-0.12355578185700955
40,3,1221.56,1,0,0.3282215740735913,0.13073731504066455
169,7,3703.29,1,0,0.937758333879096,1.7012168509106365
9,5,1690.2600000000002,1,0,1.3879815047099402,-0.4904454998359398
214,2,596.85,0,0,-0.9042796514959365,0.8106287554194354
15,6,5955.71,1,0,1.9449089367714307,0.3250217727252324
170,2,642.41,0,0,-0.7819887997071594,0.6922216109713861
40,1,316.88,0,0,-0.9376812193989288,-0.6249986928466575
186,1,394.14,0,0,-1.4142169373661997,0.4162607285190902
270,1,140.54,0,0,-2.0427375829563257,0.2775442362768796
172,1,500.0,0,0,-1.2719425967421527,0.4533794320280188
5,4,1535.53,1,0,1.3726463244745624,-0.9189621711660307
16,2,231.86,0,0,-0.38207093834083,-1.1413449551763064
10,4,2183.54,1,0,1.3079488773372434,-0.40655521233533337
326,1,107.45,0,0,-2.2407569691953295,0.2996385078745974
113,1,288.18,0,0,-1.3731892451093368,-0.011181821991619705
290,1,94.0,0,0,-2.2589859546812305,0.17747304267696604
16,2,1345.53,1,0,0.4500003644340071,-0.5022214818934888
1,3,815.77,1,0,1.2907696869946772,-1.9309183196715525
92,5,716.2,0,0,0.12935456548233645,0.610799134152166
149,2,626.77,0,0,-0.7436044272847654,0.6001956442480054
189,1,349.1,0,0,-1.4776795337893045,0.382273627150697
31,2,510.71000000000004,0,0,-0.25038083268636907,-0.45362063905839634
34,4,1046.74,1,0,0.5174090306929945,0.059589323124716126
264,1,267.18,0,0,-1.7311635774621295,0.49610528955276345
84,8,3450.84,1,0,1.2756485580015904,1.2811532504138872
26,4,1348.93,1,0,0.7367009990823731,-0.012628475542199301
171,1,190.53,0,0,-1.7256579093791722,0.09949954311705587
10,3,774.9000000000001,1,0,0.615219070403517,-0.8689133453657868
313,1,559.61,0,0,-1.4463478659106521,0.8722131180369005
65,4,3984.32,1,0,0.908568506934034,0.9482695375344304
85,1,508.8,0,0,-0.9966910888145776,0.01663522417499929
25,1,135.86,0,0,-1.1632686911124834,-1.2206615682983708
59,4,950.36,0,0,0.26575828466205803,0.36613348880910307
323,2,97.7,0,0,-1.9150141714401416,0.41458454528038363
38,1,43.5,0,0,-1.8508547741924644,-1.3727950419486943
254,2,383.34,0,0,-1.1789460204560358,0.7578844509876155
19,5,1404.07,1,0,1.035298536633359,-0.1185532551135171
33,3,1430.54,1,0,0.47455954257338223,0.06953001028861353
15,1,93.78,0,0,-1.1520104696543652,-1.662251090210497
27,2,397.35,0,0,-0.31811348168119613,-0.6294775873339394
23,1,171.19,0,0,-1.0238074480449821,-1.1877676329360467
214,2,533.3,0,0,-0.9575663946849801,0.7696985992256854
8,5,1041.48,1,0,1.1987987334897752,-0.7334653294433449
22,1,149.29,0,0,-1.0720499742680156,-1.2642910511389434
12,3,1067.75,1,0,0.7032394884181045,-0.646385763604598
262,1,200.16,0,0,-1.86461676187201,0.3865729395259491
131,1,156.57999999999998,0,0,-1.7170589369280318,-0.13935890085327385
55,3,383.68,0,0,-0.33913917841428937,-0.09274035830512149
249,1,594.0,0,0,-1.3310489794780898,0.7494020411245326
2,7,3213.59,1,0,2.4127240164456687,-0.9097415196941796
9,2,1411.21,1,0,0.6752809267234362,-0.8212605662004788
264,1,113.5,0,0,-2.1347095850714144,0.18613699097961386
331,1,155.17,0,0,-2.0736500800805637,0.44206761168725267
313,1,494.64,0,0,-1.504752270781957,0.8273520274405993
26,3,974.52,1,0,0.3807636755995498,-0.21629245450093654
30,1,429.84,0,0,-0.686707275334572,-0.6914965775131318
30,3,528.48,0,0,0.03824578637685036,-0.3512702384265359
2,7,1371.77,1,0,2.0092796430761686,-1.2196317518466764
362,1,179.1,0,0,-2.040151245903528,0.5505812644635069
283,3,434.59000000000003,0,0,-0.9004271374188447,0.9817990578031826
262,1,237.07,0,0,-1.7847385549515833,0.4479283027938993
25,1,161.64,0,0,-1.0814386100198645,-1.1578069481804578
354,1,214.26,0,0,-1.9470801810231626,0.6014041112985711
94,3,234.6,0,0,-0.7735020148857521,0.06374997289703388
29,1,126.14,0,0,-1.2528638082980812,-1.1567756162074694
338,1,1044.65,0,0,-1.1800379919178954,1.1478106123426015
20,18,7354.62,1,0,2.8445819201011155,0.9561948793836804
85,1,334.53,0,0,-1.1950337354340301,-0.13571402856907044
9,3,524.88,1,0,0.46720428148287413,-1.070991369167791
51,2,467.51,0,0,-0.4776646592151518,-0.17796285228765985
50,2,538.55,0,0,-0.4033066497145278,-0.1388550343324715
2,1,454.48,0,0,0.23177144754685394,-2.151719324146236
113,1,371.56,0,0,-1.2530625188676925,0.08108888876792437
14,7,1771.2,1,0,1.5155726923326514,-0.1063367539169854
77,1,454.10999999999996,0,0,-1.0132002502027515,-0.08659097109898899
40,2,1399.92,0,0,0.13248082128661395,0.07029136135418851
116,1,905.5,0,0,-0.841369331405405,0.4214035724126734
16,12,10879.76,1,0,2.767563044163457,0.8196736204650821
161,4,225.26,0,0,-0.7946478016949885,0.4727183912969062
1,4,3590.41,1,0,2.1948807501679015,-1.3061958288941866
30,3,2564.5,1,0,0.7864695538950344,0.22344898514748343
93,1,91.32000000000001,0,0,-1.8408858079199568,-0.5493146728459257
23,3,1134.28,1,0,0.49766885707226405,-0.23572269107066451
95,6,3100.09,1,0,0.9509484093110733,1.2231427114478883
28,2,659.4599999999999,0,0,-0.09178261547561696,-0.42308822550926106
33,5,1953.41,1,0,0.9890715240250734,0.3380189062196827
21,2,1280.58,1,0,0.3280692263230348,-0.3567796047677746
18,2,1262.2,1,0,0.3772220428662386,-0.45497792466458803
3,27,13316.4,1,0,4.110357585431605,0.26950671578695645
8,4,1131.56,1,0,1.0731201730736522,-0.773022378078857
16,12,10384.93,1,0,2.745493906877517,0.8027220639968954
363,1,141.04,0,0,-2.153768345291599,0.46586185128567054
81,1,52.83,0,0,-2.04448789788503,-0.8323574852343121
53,5,3610.96,1,0,1.1035586855128774,0.8549730765953324
23,3,972.08,1,0,0.4245691021512938,-0.2918714479204797
172,1,475.86,0,0,-1.2953578938798114,0.43539387479913383
189,6,1000.27,0,0,0.15414209142330101,1.2441881469910236
331,1,250.0,0,0,-1.8486595776915795,0.6148853868742494
12,5,900.53,1,0,0.9894506559542765,-0.5532573309612108
156,2,121.0,0,0,-1.5377668138735678,0.03248748333258151
33,19,14758.220000000001,1,0,3.0371375401415213,1.5349031207552737
12,11,4023.7200000000003,1,0,2.3260448064096018,0.25677751580597136
45,3,62.43,0,0,-1.1186497249492082,-0.873911179937755
233,1,267.03,0,0,-1.6839049801149846,0.4170343770409644
64,8,1921.55,1,0,1.100622957131143,0.8979386957064751
2,1,343.5,0,0,0.09935984844160452,-2.253426186095277
40,8,3000.2,1,0,1.4878232592470353,0.7680133471044416
33,2,397.99,0,0,-0.3915195114519259,-0.5058104505551183
84,1,412.01000000000005,0,0,-1.0920551066475945,-0.06746132398708427
25,1,440.0,0,0,-0.6084657344530382,-0.794511079193335
2,3,734.37,1,0,1.0861041903978672,-1.7121149739367942
33,2,148.44,0,0,-0.8571598905553539,-0.8634741452419226
19,8,2428.53,1,0,1.6618407359319474,0.23598733098420063
254,1,229.33,0,0,-1.788610090710438,0.4163081486252726
23,11,3962.6,1,0,2.0845842904130314,0.6398731579319586
22,4,1497.31,1,0,0.8473989154129639,-0.07629436606578904
8,2,1972.39,1,0,0.8741794716263738,-0.7661907034346292
25,4,1564.73,1,0,0.821434727946642,0.017457866260931966
19,3,807.57,1,0,0.40640241679649014,-0.47490191446798613
173,4,502.9,0,0,-0.4422919201515807,0.8096346481171836
163,1,110.92,0,0,-1.9622089641220117,-0.12636603468379023
7,1,538.46,0,0,-0.06266826700050515,-1.4683069612245752
11,1,213.3,0,0,-0.6552916223923629,-1.5474984788790098
114,1,85.13000000000001,0,0,-1.9508186991367726,-0.4467664008785592
288,1,127.86,0,0,-2.1118053180861844,0.2841286083187812
9,9,3546.71,1,0,2.201475619832479,-0.025231676749269478
54,2,288.96999999999997,0,0,-0.7265810664970419,-0.3171436576988161
7,14,4910.6,1,0,2.807847137287333,0.1068827544039112
77,3,1681.46,0,0,0.23394722165147971,0.6547388599916544
4,4,575.63,1,0,0.9775818965126067,-1.391492099507523
37,1,436.06,0,0,-0.7576852689422416,-0.5572074996992051
217,1,90.12,0,0,-2.1684262415353035,-0.020812685679092162
60,1,428.93,0,0,-0.9462791756971887,-0.2631638994782391
278,1,217.2,0,0,-1.8486224225342365,0.45362575084530415
12,16,4794.86,1,0,2.7243323120644414,0.4538558844600679
24,1,279.77,0,0,-0.8075690246904941,-0.9838160338394736
29,1,468.91,0,0,-0.6330228418315068,-0.6806686887723128
12,4,800.59,1,0,0.7687635869930158,-0.6657915003918868
352,1,134.55,0,0,-2.1642217967156876,0.4293758596815729
22,4,1400.44,1,0,0.8157075305191548,-0.10063688084658653
50,2,173.16,0,0,-0.9394632834797846,-0.5506830698060167
19,1,186.01,0,0,-0.9150130003513094,-1.2732778027790985
3,3,758.29,1,0,0.9913879384983898,-1.5180847992738813
104,5,1375.71,1,0,0.39219044057665,0.9252307175231936
7,12,4148.82,1,0,2.598449062585327,-0.009237242357840108
12,4,650.4300000000001,1,0,0.6704107754779365,-0.7413374185037364
5,7,2533.42,1,0,2.035219802080227,-0.5569147578053086
32,2,591.1899999999999,0,0,-0.19287589317621467,-0.3809142505775793
178,4,675.64,0,0,-0.31335129529929795,0.9349477931220544
38,1,921.37,0,0,-0.4134724650594452,-0.26872526958092013
151,3,258.88,0,0,-0.9065351354273261,0.3974249510116721
162,1,127.1,0,0,-1.8958488325570733,-0.08106596050875374
69,2,327.6,0,0,-0.7594048248001396,-0.11871362395822209
121,13,3675.77,1,0,1.567335349350748,1.702239492426063
25,3,682.9100000000001,0,0,0.22678674622772063,-0.36956249633067256
24,4,720.86,1,0,0.4692895817670041,-0.289400286291714
177,1,455.3,0,0,-1.3271389654355235,0.4374045690582275
50,4,913.6800000000001,1,0,0.3091972184305678,0.24878702633352145
256,3,478.53000000000003,0,0,-0.8166975112181302,0.9534718961304451
47,1,388.58,0,0,-0.9014541573413463,-0.45099461100810884
71,1,199.8,0,0,-1.3705922849442806,-0.4353357144968565
16,5,1771.78,1,0,1.207603503653748,-0.13691624527674143
101,5,1406.59,1,0,0.41378154300231845,0.9149334130041957
35,1,324.57,0,0,-0.876667188150487,-0.6987382665949067
53,1,240.68,0,0,-1.172834841211857,-0.55021877256549
27,2,761.74,0,0,-0.010108575298416637,-0.39289550007887564
11,14,6776.56,1,0,2.80564661645387,0.48120176099184603
8,9,1297.8700000000001,1,0,1.7652879844317062,-0.4579787643289163
79,1,48.480000000000004,0,0,-2.075008847465803,-0.8786997416570093
52,1,216.39,0,0,-1.215917780974328,-0.6006454748999621
36,5,1198.23,1,0,0.7251890831633561,0.2137423294456369
61,9,2920.16,1,0,1.4123628018742254,1.0606428657581266
337,1,104.76,0,0,-2.265304949253779,0.3114650672444027
28,4,1093.68,1,0,0.6100252428621942,-0.04366189216795939
184,1,298.48,0,0,-1.5415417548231067,0.3084894488187631
52,1,112.46000000000001,0,0,-1.5242339355560592,-0.8374666354523548
10,13,1591.45,1,0,2.0897157382839486,-0.12784192253997037
36,2,195.15,0,0,-0.7604975873375758,-0.7108121852084951
10,23,10399.74,1,0,3.467234484079202,0.7618018615817913
33,4,776.851,1,0,0.3872522506822415,-0.06726726346860015
11,1,336.40000000000003,0,0,-0.440076080565343,-1.3821889625692638
57,3,1553.18,1,0,0.30951540038699504,0.4380406718101551
4,4,1293.03,1,0,1.3608493480904027,-1.097099991485332
43,9,3709.56,1,0,1.6567859750700908,0.9303562811904846
141,1,301.03,0,0,-1.4364720651402842,0.14388315296088564
117,4,588.13,0,0,-0.2198392656213889,0.6203463942761462
104,4,1534.26,0,0,0.2788992347933306,0.8951885374948565
75,2,675.8,0,0,-0.4482258157396078,0.19657026832285535
5,9,2870.2400000000002,1,0,2.296298428420406,-0.42611282779202747
45,2,1186.35,0,0,0.010096757617210163,0.08299664285481344
16,8,3285.31,1,0,1.867149641768617,0.24297504326430142
17,1,243.55,0,0,-0.7475696162035477,-1.2423690083345265
90,2,724.76,0,0,-0.4839169329310939,0.33619603961195144
53,1,223.36,0,0,-1.2080942967548443,-0.5773019631737271
134,1,425.32,0,0,-1.2537368971198317,0.23736431942103867
4,15,12416.11,1,0,3.4855536866536787,0.17140845011662836
105,4,1887.2,1,0,0.37339265528307697,0.9765601541501787
192,3,664.0,0,0,-0.5522590097865347,0.8910093332738376
166,4,803.54,0,0,-0.20475251849721068,0.9540128865262366
19,1,612.01,0,0,-0.352086437148936,-0.8408874786839786
158,3,447.64000000000004,0,0,-0.6648447780844844,0.6248229179395892
204,2,639.5,0,0,-0.8534121350847568,0.805532665605186
336,2,816.0,0,0,-0.9278883007828564,1.2092887244498993
37,3,646.3,0,0,0.05573610619053337,-0.14902763840751948
91,1,337.74,0,0,-1.216281507206173,-0.0894928161589944
93,2,877.4399999999999,0,0,-0.4057774640706631,0.4262948059786273
9,2,922.53,1,0,0.4739033397049002,-0.9759409913363856
243,1,560.67,0,0,-1.3491028254515298,0.7130067764067669
45,4,748.5,0,0,0.2541767953117409,0.110837008055988
23,1,30.0,0,0,-1.8367999337947065,-1.8122364489045775
190,5,1024.1000000000001,0,0,0.023804518528961274,1.1971166619246076
44,1,306.45,0,0,-0.989060106604579,-0.5781357274518985
25,9,1600.86,1,0,1.459453588784978,0.29090905251653487
317,2,309.8,0,0,-1.3639867233206688,0.8205008190228807
106,1,138.14,0,0,-1.6958595502150504,-0.31779456603498957
51,1,386.43,0,0,-0.9346543116410284,-0.402268190156225
168,2,2222.21,0,0,-0.18957721839185662,1.1363495541304225
40,1,301.32,0,0,-0.9614780883417001,-0.6432773397381436
218,1,76.32000000000001,0,0,-2.24804255691762,-0.07772270153508855
40,4,684.34,0,0,0.2557002748419216,0.005297331161061954
297,1,173.05,0,0,-1.9809811928888998,0.41305505844665225
19,7,2657.13,1,0,1.597901926624648,0.2236840812655103
88,4,2726.23,1,0,0.6144961402762213,0.99965067855222
73,5,2446.6,1,0,0.7986842238666055,0.9129868482004884
81,3,323.69,0,0,-0.5652096019686926,0.08727468369182165
19,3,3435.76,1,0,1.0925136615587876,0.05210797080087281
49,1,657.23,0,0,-0.6683605147523188,-0.2340963254626734
53,1,352.7,0,0,-0.9922600179882595,-0.4115171879522217
24,4,781.28,1,0,0.5074029255711223,-0.2601249915071493
9,3,1333.68,1,0,0.9088203422995973,-0.7317810278119401
25,5,1426.16,1,0,0.9424724215486209,0.053450212079020606
117,1,193.75,0,0,-1.5738120676005132,-0.13330164780794918
9,9,2993.1,1,0,2.121031032876775,-0.08702208299266817
120,2,254.1,0,0,-1.08851988810541,0.1360252336907278
4,2,239.76,0,0,0.10122816593384319,-1.9049891113373052
252,1,136.8,0,0,-2.029180528979214,0.22422121748320528
28,1,191.04,0,0,-1.0443646932966035,-1.0280637669948485
1,14,6479.4,1,0,3.46883642947418,-0.670987942232317
267,2,409.98,0,0,-1.1661638026894185,0.8138137914228428
33,8,2711.11,1,0,1.5113127163772346,0.6124446973422699
18,1,309.65,0,0,-0.6547828493046596,-1.1209590371822868
